_id,dataCollectionDate,beachName,windSpeed,windDirection,airTemp,rain,rainAmount,waterTemp,waterFowl,waveAction,waterClarity,turbidity
290,2010-07-13,Centre Island Beach,5,SE,23,N/A,,22,,LOW,clear,0.5
291,2010-07-14,Centre Island Beach,15,None,21,No,,22.1,,LOW,clear,0.6
292,2010-07-15,Centre Island Beach,4,SE,29,No,,23.5,120,NONE,clear + algae,0.2
293,2010-07-16,Centre Island Beach,27,W,27,No,1,23.5,80,LOW,cloudy,2
294,2010-07-17,Centre Island Beach,26,S,25,No,,19.7,30,MOD,clear,4.2
295,2010-07-18,Centre Island Beach,9,None,18,No,,17.2,50,MOD,cloudy,1.9
296,2010-07-19,Centre Island Beach,10,W,27,Yes,1,21,50,LOW,clear,0.6
297,2010-07-20,Centre Island Beach,5,SE,27,Yes,,17.7,50,LOW,clear,0.5
298,2010-07-21,Centre Island Beach,15,SW,29,No,,19.8,80,LOW,clear,0.4
299,2010-07-22,Centre Island Beach,9,SW,29,No,,16.1,60,LOW,clear,0.5
300,2010-07-23,Centre Island Beach,,None,20,Yes,36,18.2,80,MOD,cloudy + fine bubbles,1.8
301,2010-07-24,Centre Island Beach,20,None,26,Yes,13,17.6,15,MOD,cloudy,3.3
302,2010-07-25,Centre Island Beach,5,SW,25,Yes,,18.2,70,LOW,cloudy,0.7
303,2010-07-26,Centre Island Beach,15,W,25,No,,19.2,15,LOW,clear,0.6
304,2010-07-27,Centre Island Beach,15,W,25,No,,18.7,15,LOW,clear,1.2
305,2010-07-28,Centre Island Beach,17,W,21,Yes,2,19.6,200,MOD,cloudy,3.4
306,2010-07-29,Centre Island Beach,11,NW,25,Yes,3,18.3,40,LOW,None,1.2
307,2010-07-30,Centre Island Beach,11,NW,23,No,,16.5,72,LOW,clear + algae,4
308,2010-07-31,Centre Island Beach,8,NW,14,No,,17.5,,LOW,None,0.1
309,2010-08-01,Centre Island Beach,8,NE,18,Yes,0,17.9,50,MOD,Clear,2.6
310,2010-08-02,Centre Island Beach,4,N,19,No,,19.4,,LOW,clear,1
311,2010-05-24,Ward's Island Beach,,None,,N/A,,,,None,None,
312,2010-05-25,Ward's Island Beach,,None,26,No,,17,6,NONE,"Clear, Brownish Floatables",
313,2010-05-26,Ward's Island Beach,,SW,31,No,,16,25,LOW,Clear,4.6
314,2010-05-27,Ward's Island Beach,,None,27,No,,,,None,None,
315,2010-05-28,Ward's Island Beach,,None,22,No,,16.5,25,LOW,Clear,4.5
316,2010-05-24,Sunnyside Beach,,None,,N/A,,,,None,None,
317,2010-05-25,Sunnyside Beach,,None,26,No,,17,60,NONE,"Cloudy, Brownish Green",3.7
318,2010-05-26,Sunnyside Beach,,SW,31,No,,19,75,NONE,Clear and Algae,4.5
319,2010-05-27,Sunnyside Beach,,None,27,No,,17.3,2,LOW,Lot of Algae,
320,2010-05-28,Sunnyside Beach,,None,22,No,,16.9,20,LOW,Clear,3.9
321,2010-05-29,Sunnyside Beach,,None,,No,,18,10,LOW,Semi-Clear,5.1
322,2010-05-30,Sunnyside Beach,,None,,No,,15,80,NONE,Clear,4.6
323,2010-05-31,Sunnyside Beach,,None,22,No,2,17.5,60,LOW,Clear,2.5
324,2010-06-01,Sunnyside Beach,,W,20,Yes,6,18.2,200,NONE,Cloudy,3.4
325,2010-06-02,Sunnyside Beach,,S,22,No,21,18.3,160,NONE,Clear,2
326,2010-06-03,Sunnyside Beach,,SE,17,Yes,3,18.1,30,LOW,Murky,1.6
327,2010-06-04,Sunnyside Beach,10,None,22,Yes,2,,30,LOW,Cloudy,3.27
328,2010-06-05,Sunnyside Beach,,W,24,Yes,2,19.5,80,LOW,"Murky, floatables",2.1
329,2010-06-06,Sunnyside Beach,20,N,12,Yes,20,13.5,59,LOW,Cloudy,3.1
330,2010-06-07,Sunnyside Beach,17,NW,20,Yes,,14.5,40,NONE,Cloudy,2.7
331,2010-06-08,Sunnyside Beach,17,NW,14,No,,14.5,85,NONE,Clear,2
332,2010-06-09,Sunnyside Beach,,None,13,Yes,4,15.1,50,LOW,Clear,2.4
333,2010-06-10,Sunnyside Beach,13,NW,16,Yes,,15.09,15,LOW,Clear,1.9
334,2010-06-11,Sunnyside Beach,,None,16,No,,17.5,54,NONE,Clear,1.5
335,2010-06-12,Sunnyside Beach,,None,17,No,4,,,LOW,Murky,
336,2010-06-13,Sunnyside Beach,5,SE,20,N/A,,16.1,100,LOW,Murky,
337,2010-06-14,Sunnyside Beach,7,W,22,No,,17.3,150,NONE,Clear,2
338,2010-06-15,Sunnyside Beach,11,NE,22,No,,16.3,110,LOW,Clear,1.8
339,2010-06-16,Sunnyside Beach,26,E,16,Yes,15,17.11,73,LOW,Cloudy,1.1
340,2010-06-17,Sunnyside Beach,,NW,25,Yes,,13.7,15,LOW,Clear,1.7
341,2010-06-18,Sunnyside Beach,11,W,25,No,,20.7,20,LOW,Clear,1
342,2010-06-19,Sunnyside Beach,11,E,19,No,,17.4,73,NONE,Clear,1.5
343,2010-06-20,Sunnyside Beach,17,NW,23,No,,18.39,90,NONE,Cloudy,2.1
344,2010-06-21,Sunnyside Beach,9,NW,22,No,,15.4,160,NONE,Clear,1.6
345,2010-06-22,Sunnyside Beach,15,E,22,Yes,19,17.9,,LOW,Cloudy,1.2
346,2010-06-23,Sunnyside Beach,6,SW,20,Yes,,19.8,30,LOW,Clear,1.4
347,2010-06-24,Sunnyside Beach,7,W,20,No,4,19.2,90,LOW,Cloudy,2.8
348,2010-06-25,Sunnyside Beach,,None,,Yes,,14.53,10,LOW,Cloudy,1.2
349,2010-06-26,Sunnyside Beach,4,None,24,Yes,7,13.3,125,MOD,Cloudy,9.5
350,2010-06-27,Sunnyside Beach,5,None,22,Yes,45,18.4,10,LOW,Cloudy,6.2
351,2010-06-28,Sunnyside Beach,9,SW,21,No,0,19.1,120,LOW,Cloudy,8.8
352,2010-06-29,Sunnyside Beach,24,W,16,Yes,,12,60,LOW,Cloudy/ Murky,4
353,2010-06-30,Sunnyside Beach,24,NW,20,No,,9,45,LOW,Cloudy,3
354,2010-07-01,Sunnyside Beach,22,NW,21,N/A,,9.2,60,NONE,clear,1.6
355,2010-07-02,Sunnyside Beach,5,SW,24,No,,16,7,LOW,cloudy,4.4
356,2010-07-03,Sunnyside Beach,9,W,18,No,,13.5,36,NONE,clear,1.2
357,2010-07-04,Sunnyside Beach,6,SW,27,No,,15.2,80,NONE,cloudy,2.1
358,2010-07-05,Sunnyside Beach,,NE,35,N/A,,,12,LOW,murky,5.2
359,2010-07-06,Sunnyside Beach,15,None,34,N/A,,20.2,60,LOW,"algae, cloudy",1.5
360,2010-07-07,Sunnyside Beach,5,SW,38,No,,26.3,40,LOW,clear,1.1
361,2010-07-08,Sunnyside Beach,4,SW,20,No,,21.2,130,NONE,clear + algae,1.3
362,2010-07-09,Sunnyside Beach,7,SW,21,Yes,30,21.1,100,NONE,cloudy,0.6
363,2010-07-10,Sunnyside Beach,5,None,29,Yes,,16,70,LOW,cloudy,0.8
364,2010-07-11,Sunnyside Beach,5,S,21,No,,17.6,79,LOW,semi clear,1.1
365,2010-07-12,Sunnyside Beach,5,None,21,Yes,,20.5,,LOW,clear,2.1
366,2010-07-13,Sunnyside Beach,5,SE,23,N/A,,21.6,60,LOW,cloudy,2.8
367,2010-07-14,Sunnyside Beach,15,None,21,No,,21.8,20,LOW,clear,1.2
368,2010-07-15,Sunnyside Beach,4,SE,29,No,,23.5,180,NONE,clear,1.8
369,2010-07-16,Sunnyside Beach,27,W,27,No,1,24.1,60,LOW,clear,0.7
370,2010-07-17,Sunnyside Beach,26,S,25,No,,18.4,40,LOW,cloudy,2.2
371,2010-07-18,Sunnyside Beach,9,None,18,No,,17,20,LOW,clear,1.3
372,2010-07-19,Sunnyside Beach,10,W,27,Yes,1,18.2,70,LOW,clear,1
373,2010-07-20,Sunnyside Beach,5,SE,27,Yes,,16,60,LOW,clear,0.6
374,2010-07-21,Sunnyside Beach,15,SW,29,No,,19.6,2,LOW,clear,0.6
375,2010-07-22,Sunnyside Beach,9,SW,29,No,,16.8,95,LOW,clear,0.7
376,2010-07-23,Sunnyside Beach,,None,20,Yes,36,17.3,60,NONE,cloudy,3.4
377,2010-07-24,Sunnyside Beach,20,None,26,Yes,13,18.6,60,LOW,murky,5.8
378,2010-07-25,Sunnyside Beach,5,SW,25,Yes,,18.3,30,LOW,cloudy,1.7
379,2010-07-26,Sunnyside Beach,15,W,25,No,,16.8,10,LOW,clear,0.6
380,2010-07-27,Sunnyside Beach,15,W,25,No,,18.8,10,LOW,cloudy,1.3
381,2010-07-28,Sunnyside Beach,17,W,21,Yes,2,21.4,15,LOW,cloudy,1.4
382,2010-07-29,Sunnyside Beach,11,NW,25,Yes,3,17.7,15,LOW,None,0.7
383,2010-07-30,Sunnyside Beach,11,NW,23,No,,15,170,NONE,cloudy,1.5
384,2010-07-31,Sunnyside Beach,8,NW,14,No,,17.1,20,LOW,None,0.1
385,2010-08-01,Sunnyside Beach,8,NE,18,Yes,0,19,25,MOD,Clear,0.6
386,2010-08-02,Sunnyside Beach,4,N,19,No,,19.9,20,LOW,clear,1.1
387,2010-05-24,Marie Curtis Park East Beach,,None,,N/A,,,,None,None,
388,2010-05-25,Marie Curtis Park East Beach,,None,26,No,,16,75,NONE,"Clear, feathers",0.4
389,2010-05-26,Marie Curtis Park East Beach,,SW,31,No,,15,30,LOW,Clear,4.8
390,2010-05-27,Marie Curtis Park East Beach,,None,27,No,,17.3,10,LOW,None,
391,2010-05-28,Marie Curtis Park East Beach,,None,22,No,,14.7,2,LOW,None,5
392,2010-05-29,Marie Curtis Park East Beach,,None,,No,,17,25,LOW,Clear,4.2
393,2010-05-30,Marie Curtis Park East Beach,,None,,No,,15,60,LOW,Clear,4.3
394,2010-05-31,Marie Curtis Park East Beach,,None,22,No,2,17.9,5,MOD,Clear,3.6
395,2010-06-01,Marie Curtis Park East Beach,,W,20,Yes,6,17.7,50,NONE,Clear,2.4
396,2010-06-02,Marie Curtis Park East Beach,,S,22,No,21,18.4,15,MOD,Cloudy,2.9
397,2010-06-03,Marie Curtis Park East Beach,,SE,17,Yes,3,17.1,50,LOW,Murky,6.2
398,2010-06-04,Marie Curtis Park East Beach,10,None,22,Yes,2,,45,LOW,Cloudy,3.94
399,2010-06-05,Marie Curtis Park East Beach,,W,24,Yes,2,19.2,62,LOW,Murky,2.8
400,2010-06-06,Marie Curtis Park East Beach,20,N,12,Yes,20,14,24,HIGH,Very Murky,75
401,2010-06-07,Marie Curtis Park East Beach,17,NW,20,Yes,,15.2,50,NONE,Cloudy,4.6
402,2010-06-08,Marie Curtis Park East Beach,17,NW,14,No,,14.8,57,LOW,Cloudy,2
403,2010-06-09,Marie Curtis Park East Beach,,None,13,Yes,4,16.1,4,MOD,"Algae, murky",230
404,2010-06-10,Marie Curtis Park East Beach,13,NW,16,Yes,,15.4,10,LOW,Cloudy,4.8
405,2010-06-11,Marie Curtis Park East Beach,,None,16,No,,15.5,,NONE,Clear,1.8
406,2010-06-12,Marie Curtis Park East Beach,,None,17,No,4,,40,LOW,Cloudy,
407,2010-06-13,Marie Curtis Park East Beach,5,SE,20,N/A,,15.9,27,LOW,Murky,
408,2010-06-14,Marie Curtis Park East Beach,7,W,22,No,,17.4,75,NONE,Clear,1.4
409,2010-06-15,Marie Curtis Park East Beach,11,NE,22,No,,16.2,16,MOD,Clear,1.8
410,2010-06-16,Marie Curtis Park East Beach,26,E,16,Yes,15,16.16,,HIGH,Brown,
411,2010-06-17,Marie Curtis Park East Beach,,NW,25,Yes,,15.5,,LOW,Clear,3.1
412,2010-06-18,Marie Curtis Park East Beach,11,W,25,No,,183,17,LOW,Cloudy,3.7
413,2010-06-19,Marie Curtis Park East Beach,11,E,19,No,,16.9,130,LOW,Cloudy,2.4
414,2010-06-20,Marie Curtis Park East Beach,17,NW,23,No,,19.2,200,NONE,Clear,2.3
415,2010-06-21,Marie Curtis Park East Beach,9,NW,22,No,,17.7,80,NONE,Clear,0.7
416,2010-06-22,Marie Curtis Park East Beach,15,E,22,Yes,19,17.1,9,MOD,Clear,0.4
417,2010-06-23,Marie Curtis Park East Beach,6,SW,20,Yes,,18.6,60,LOW,Cloudy,7.7
418,2010-06-24,Marie Curtis Park East Beach,7,W,20,No,4,17.2,60,MOD,Clear,0.7
419,2010-06-25,Marie Curtis Park East Beach,,None,,Yes,,15.6,86,LOW,Clear,0.5
420,2010-06-26,Marie Curtis Park East Beach,4,None,24,Yes,7,17.3,15,MOD,Cloudy,2.2
421,2010-06-27,Marie Curtis Park East Beach,5,None,22,Yes,45,17.1,100,LOW,Cloudy,3.5
422,2010-06-28,Marie Curtis Park East Beach,9,SW,21,No,0,18.5,100,LOW,Cloudy/Murky,7.4
423,2010-06-29,Marie Curtis Park East Beach,24,W,16,Yes,,11,80,LOW,Clear,1.1
424,2010-06-30,Marie Curtis Park East Beach,24,NW,20,No,,14,90,LOW,Clear,0.8
425,2010-07-01,Marie Curtis Park East Beach,22,NW,21,N/A,,9.1,200,NONE,clear,2.2
426,2010-07-02,Marie Curtis Park East Beach,5,SW,24,No,,10.2,150,LOW,clear,3.2
427,2010-07-03,Marie Curtis Park East Beach,9,W,18,No,,14.5,200,LOW,clear,1.8
428,2010-07-04,Marie Curtis Park East Beach,6,SW,27,No,,10.3,170,NONE,clear,1.1
429,2010-07-05,Marie Curtis Park East Beach,,NE,35,N/A,,,56,LOW,clear,3.1
430,2010-07-06,Marie Curtis Park East Beach,15,None,34,N/A,,19.7,60,LOW,clear,0.2
431,2010-07-07,Marie Curtis Park East Beach,5,SW,38,No,,16.36,160,LOW,semi-clear,2.6
432,2010-07-08,Marie Curtis Park East Beach,4,SW,20,No,,20.4,300,NONE,clear,0.7
433,2010-07-09,Marie Curtis Park East Beach,7,SW,21,Yes,30,20.7,300,NONE,clear,1.8
434,2010-07-10,Marie Curtis Park East Beach,5,None,29,Yes,,17.6,150,LOW,clear,0.7
435,2010-07-11,Marie Curtis Park East Beach,5,S,21,No,,18,150,LOW,clear,30
436,2010-07-12,Marie Curtis Park East Beach,5,None,21,Yes,,20.3,75,LOW,murky,12.5
437,2010-07-13,Marie Curtis Park East Beach,5,SE,23,N/A,,22.4,70,LOW,murky,5.6
438,2010-07-14,Marie Curtis Park East Beach,15,None,21,No,,21.8,100,LOW,clear,1.2
439,2010-07-15,Marie Curtis Park East Beach,4,SE,29,No,,25,160,NONE,clear,0.9
440,2010-07-16,Marie Curtis Park East Beach,27,W,27,No,1,24.1,60,LOW,clear,0.7
441,2010-07-17,Marie Curtis Park East Beach,26,S,25,No,,17,150,LOW,clear,0.8
442,2010-07-18,Marie Curtis Park East Beach,9,None,18,No,,15.1,60,LOW,clear,1.1
443,2010-07-19,Marie Curtis Park East Beach,10,W,27,Yes,1,17.8,150,LOW,clear,0.3
444,2010-07-20,Marie Curtis Park East Beach,5,SE,27,Yes,,18.3,100,LOW,clear,0.1
445,2010-07-21,Marie Curtis Park East Beach,15,SW,29,No,,19.5,100,LOW,clear,0.6
446,2010-07-22,Marie Curtis Park East Beach,9,SW,29,No,,13.7,82,NONE,clear,0.1
447,2010-07-23,Marie Curtis Park East Beach,,None,20,Yes,36,15.2,75,HIGH,very murky,200
448,2010-07-24,Marie Curtis Park East Beach,20,None,26,Yes,13,19.8,156,MOD,murky,8.8
449,2010-07-25,Marie Curtis Park East Beach,5,SW,25,Yes,,17,150,LOW,cloudy,8
450,2010-07-26,Marie Curtis Park East Beach,15,W,25,No,,18.1,15,LOW,clear,1.8
451,2010-07-27,Marie Curtis Park East Beach,15,W,25,No,,19.1,,LOW,clear,1.9
452,2010-07-28,Marie Curtis Park East Beach,17,W,21,Yes,2,21.2,100,LOW,cloudy,25.3
453,2010-07-29,Marie Curtis Park East Beach,11,NW,25,Yes,3,14,15,LOW,None,0.8
454,2010-07-30,Marie Curtis Park East Beach,11,NW,23,No,,16.8,260,NONE,clear,0.4
455,2010-07-31,Marie Curtis Park East Beach,8,NW,14,No,,17.2,75,LOW,None,1.4
456,2010-08-01,Marie Curtis Park East Beach,8,NE,18,Yes,0,18.8,,MOD,Murky,5.7
457,2010-08-02,Marie Curtis Park East Beach,4,N,19,No,,20.1,75,LOW,clear,1.3
458,2010-05-24,Hanlan's Point Beach,,None,,N/A,,,,None,None,
459,2010-05-25,Hanlan's Point Beach,,None,26,No,,14,30,NONE,Clear,0.2
460,2010-05-26,Hanlan's Point Beach,,SW,31,No,,16,36,LOW,Clear and Algae,5
461,2010-05-27,Hanlan's Point Beach,,None,27,No,,,,None,None,
462,2010-05-28,Hanlan's Point Beach,,None,22,No,,15.2,10,LOW,Clear,5.2
463,2010-05-29,Hanlan's Point Beach,,None,,No,,16.2,,LOW,Clear,5.4
464,2010-05-30,Hanlan's Point Beach,,None,,No,,17,12,NONE,Clear,5.5
465,2010-05-31,Hanlan's Point Beach,,None,22,No,2,15.9,8,LOW,Clear,4.3
466,2010-07-19,Cherry Beach,15,None,27,Yes,1,23,29,LOW,clear,6
467,2010-07-20,Cherry Beach,10,None,24,Yes,,19.8,12,LOW,clear,1.8
468,2010-07-21,Cherry Beach,,None,,N/A,,22,9,LOW,clear,0.5
469,2010-07-22,Cherry Beach,17,None,22,No,,19.6,25,LOW,clear,0.8
470,2010-07-23,Cherry Beach,10,None,24,Yes,36,22,18,LOW,clear,1.7
471,2010-07-24,Cherry Beach,5,None,26,Yes,13,19.6,9,MOD,cloudy,3.3
472,2010-07-25,Cherry Beach,20,None,24,Yes,,20.6,8,LOW,cloudy,1.6
473,2010-07-26,Cherry Beach,17,W,28,No,,19.5,15,LOW,semi-clear,2.5
474,2010-07-27,Cherry Beach,4,None,30,No,,20.6,30,LOW,clear,3
475,2010-07-28,Cherry Beach,17,None,30,Yes,2,21,15,LOW,clear,3.2
476,2010-07-29,Cherry Beach,18,NW,21,Yes,7,20.4,30,LOW,clear,2.9
477,2010-07-30,Cherry Beach,13,SE,19,No,,18.8,25,LOW,clear,2.3
478,2010-07-31,Cherry Beach,8,None,21,No,,17,,LOW,clear,1.4
479,2010-08-01,Cherry Beach,8,None,19,Yes,,19,25,MOD,Clear,1.5
480,2010-08-02,Cherry Beach,10,None,30,No,,20,,LOW,Very Clear,1.4
481,2010-08-08,Marie Curtis Park East Beach,22,SW,21,No,,18.3,7,LOW,murky,10.5
482,2010-08-08,Sunnyside Beach,22,SW,21,No,,16.7,12,LOW,clear,0.4
483,2010-08-08,Hanlan's Point Beach,22,SW,21,No,,17.9,25,MOD,clear,0.4
484,2010-08-08,Gibraltar Point Beach,22,SW,21,No,,18.3,,HIGH,clear,0.8
485,2010-08-08,Centre Island Beach,22,SW,21,No,,18.8,10,HIGH,cloudy,4.4
486,2010-08-08,Ward's Island Beach,22,SW,21,No,,20.5,,HIGH,cloudy,1.8
487,2010-08-08,Cherry Beach,10,SW,18,Yes,,20.5,6,HIGH,cloudy,1
488,2010-08-08,Woodbine Beaches,10,SW,18,Yes,,16.3,220,LOW,semi-clear,4.6
489,2010-08-08,Kew Balmy Beach,10,SW,18,Yes,,18,35,MOD,slightly clear with algae blooms,4.4
490,2010-08-08,Bluffer's Beach Park,10,SW,18,Yes,,14.4,90,MOD,semi-clear,4.1
491,2009-06-30,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
492,2009-07-01,Hanlan's Point Beach,,None,,N/A,,,,None,None,
493,2009-07-02,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
494,2009-07-03,Hanlan's Point Beach,,None,,N/A,,,,None,None,
495,2009-07-04,Hanlan's Point Beach,,None,,N/A,,,,None,None,
496,2009-07-05,Hanlan's Point Beach,,None,,N/A,,,,None,None,
497,2009-07-06,Hanlan's Point Beach,,None,,N/A,,,,None,None,
498,2009-07-07,Hanlan's Point Beach,,None,,N/A,,,,None,None,
499,2009-07-08,Hanlan's Point Beach,,None,,N/A,,,,None,None,
500,2009-07-09,Hanlan's Point Beach,,None,,N/A,,,,None,None,
501,2009-07-10,Hanlan's Point Beach,,None,,N/A,,,,None,None,
502,2009-07-11,Hanlan's Point Beach,,None,,N/A,12,,,None,None,
503,2009-07-12,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
504,2009-07-13,Hanlan's Point Beach,,None,,N/A,,,,None,None,
505,2009-07-14,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
506,2009-07-15,Hanlan's Point Beach,,None,,N/A,,,,None,None,
507,2009-07-16,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
508,2009-07-17,Hanlan's Point Beach,,None,,N/A,,,,None,None,
509,2009-07-18,Hanlan's Point Beach,,None,,N/A,,,,None,None,
510,2009-07-19,Hanlan's Point Beach,,None,,N/A,,,,None,None,
511,2009-07-20,Hanlan's Point Beach,,None,,N/A,,,,None,None,
512,2009-07-21,Hanlan's Point Beach,,None,,N/A,4,,,None,None,
513,2009-07-22,Hanlan's Point Beach,,None,,N/A,5,,,None,None,
514,2009-07-23,Hanlan's Point Beach,,None,,N/A,26,,,None,None,
515,2009-07-24,Hanlan's Point Beach,,None,,N/A,8,,,None,None,
516,2009-07-25,Hanlan's Point Beach,,None,,N/A,38,,,None,None,
517,2009-07-26,Hanlan's Point Beach,,None,,N/A,9,,,None,None,
518,2009-07-27,Hanlan's Point Beach,,None,,N/A,,,,None,None,
519,2009-07-28,Hanlan's Point Beach,,None,,N/A,,,,None,None,
520,2009-07-29,Hanlan's Point Beach,,None,17,Yes,,,,None,None,
521,2009-07-30,Hanlan's Point Beach,,None,23,N/A,,,,None,None,
522,2009-07-31,Hanlan's Point Beach,,SW,25,Yes,,,10,LOW,Clear,
523,2009-08-01,Hanlan's Point Beach,,None,,N/A,1,,,None,None,
524,2009-08-02,Hanlan's Point Beach,,None,,N/A,0,,,None,None,
525,2009-08-03,Hanlan's Point Beach,,None,,N/A,,,,None,None,
526,2009-08-04,Hanlan's Point Beach,,S,24,No,34,19,120,MOD,Murky,
527,2009-08-05,Hanlan's Point Beach,,None,23,Yes,0,17,40,MOD,"brown, Murky",
528,2009-08-06,Hanlan's Point Beach,,W,25,Yes,,18,20,LOW,Murky,
529,2009-08-07,Hanlan's Point Beach,,None,,N/A,,,,None,None,
530,2009-08-08,Hanlan's Point Beach,,E,24,No,2,60.5,45,NONE,clear slightly green,
531,2009-08-09,Hanlan's Point Beach,,SW,20,Yes,23,17.5,85,NONE,very clear,
532,2009-08-10,Hanlan's Point Beach,,None,22,Yes,1,18,30,MOD,clear green,
533,2009-08-11,Hanlan's Point Beach,,E,26,Yes,12,65,72,LOW,"clear, colourless",
534,2009-08-12,Hanlan's Point Beach,,None,25,Yes,,,,None,None,
535,2009-08-13,Hanlan's Point Beach,,SW,28,No,,20.2,,LOW,clear colourless,
536,2009-08-14,Hanlan's Point Beach,,SW,36,No,,21,25,LOW,murky,
537,2009-08-15,Hanlan's Point Beach,,None,,N/A,,,,None,None,
538,2009-08-16,Hanlan's Point Beach,,None,,N/A,,,,None,None,
539,2009-08-17,Hanlan's Point Beach,,N,31,No,,23,10,MOD,clear,
540,2009-08-18,Hanlan's Point Beach,,None,,Yes,1,25,,HIGH,murky,
541,2009-08-19,Hanlan's Point Beach,,NW,25,Yes,,21.9,2,LOW,little cloudy,
542,2009-08-20,Hanlan's Point Beach,,S,22,No,29,21.8,,MOD,clear,
543,2009-08-21,Hanlan's Point Beach,,None,,N/A,,,,None,None,
544,2009-08-22,Hanlan's Point Beach,,NW,24,Yes,,19.7,5,LOW,murky,
545,2009-08-23,Hanlan's Point Beach,,S,22,No,,18.9,10,MOD,"colourless, clear",
546,2009-08-24,Hanlan's Point Beach,,NW,24,No,,19.7,,LOW,clear,
547,2009-08-25,Hanlan's Point Beach,,SE,19,No,,17.8,3,HIGH,murky,
548,2009-08-26,Hanlan's Point Beach,,NW,18,No,7,20.5,15,LOW,murky green,
549,2009-08-27,Hanlan's Point Beach,,SE,20,No,0,,,None,None,
550,2009-08-28,Hanlan's Point Beach,,None,,N/A,12,,,None,None,
551,2009-08-29,Hanlan's Point Beach,,SW,20,Yes,19,9.3,50,LOW,cloudy,
552,2009-08-30,Hanlan's Point Beach,,SW,18,No,,19,30,MOD,clear,
553,2009-08-31,Hanlan's Point Beach,,N,18,No,0,18.6,,LOW,clear,
554,2009-09-01,Hanlan's Point Beach,,NW,22,No,,19.7,15,LOW,clear,
555,2009-09-02,Hanlan's Point Beach,,NW,23,No,,18.7,13,LOW,"clear, blue/ green",
556,2009-09-03,Hanlan's Point Beach,,NW,24,No,,,,None,None,
557,2009-09-04,Hanlan's Point Beach,,None,,N/A,,,,None,None,
558,2009-09-05,Hanlan's Point Beach,,None,,N/A,,,,None,None,
559,2009-09-06,Hanlan's Point Beach,,None,,N/A,,,,None,None,
560,2009-09-07,Hanlan's Point Beach,,None,,N/A,,,,None,None,
561,2009-05-24,Gibraltar Point Beach,,None,,N/A,,,,None,None,
562,2009-05-25,Gibraltar Point Beach,,NW,,N/A,,10.5,5,MOD,Clear green,
563,2009-05-26,Gibraltar Point Beach,24,E,13,No,0,,,None,None,
564,2009-05-27,Gibraltar Point Beach,,NE,17,Yes,12,9.2,5,MOD,Clear,
565,2009-05-28,Gibraltar Point Beach,,E,17,Yes,14,,,None,None,
566,2009-05-29,Gibraltar Point Beach,,W,18,Yes,3,,,None,None,
567,2009-05-30,Gibraltar Point Beach,,SW,17,Yes,2,9.8,20,MOD,Clear,
568,2009-05-31,Gibraltar Point Beach,,None,,N/A,0,,,None,None,
569,2009-06-01,Gibraltar Point Beach,,E,14,Yes,,9.8,10,LOW,Clear green,
570,2009-06-02,Gibraltar Point Beach,,N,21,Yes,,9.7,,LOW,Clear,
571,2009-06-03,Gibraltar Point Beach,,N,12,No,,10.6,12,LOW,Clear,
572,2009-06-04,Gibraltar Point Beach,,W,16,No,,10.6,,LOW,Clear,
573,2009-06-05,Gibraltar Point Beach,,E,22,No,,12.8,42,MOD,Clear,
574,2009-06-06,Gibraltar Point Beach,,None,,N/A,0,,,None,None,
575,2009-06-07,Gibraltar Point Beach,,None,,N/A,,,,None,None,
576,2010-08-07,Marie Curtis Park East Beach,9,W,12,No,,15.5,2,NONE,Very cler,0.3
577,2010-08-07,Sunnyside Beach,9,W,12,No,,12.4,100,LOW,Clear,
578,2010-08-07,Hanlan's Point Beach,9,W,12,No,,12.2,20,LOW,Clear,0.5
579,2010-08-07,Gibraltar Point Beach,9,W,12,No,,17.8,,LOW,Clear,0.4
580,2010-08-07,Centre Island Beach,9,W,12,No,,17.9,30,LOW,Clear,0.7
581,2010-08-07,Ward's Island Beach,9,W,12,No,,19.5,10,LOW,Clear,0.6
582,2010-08-07,Cherry Beach,9,None,22,No,,18.2,12,LOW,Clear,0.4
583,2010-08-07,Woodbine Beaches,9,None,22,No,,19.5,70,LOW,Clear,1.5
584,2010-08-07,Kew Balmy Beach,9,None,22,No,,18.2,95,LOW,Clear,1.7
585,2010-08-07,Bluffer's Beach Park,9,None,22,No,,17.2,45,LOW,Clear,1.4
586,2009-05-24,Sunnyside Beach,,None,,N/A,,,,None,None,
587,2009-05-25,Sunnyside Beach,,NW,,N/A,,11.1,45,NONE,"Cloudy, Murky green",
588,2009-05-26,Sunnyside Beach,24,E,13,No,0,6,28,LOW,"Murky water. Samples clean, slightly green when looking at beach wate but clena in bottle.",
589,2009-05-27,Sunnyside Beach,,NE,17,Yes,12,10.6,5,LOW,Murky green,3.1
590,2009-05-28,Sunnyside Beach,,E,17,Yes,14,10.8,100,LOW,"Murky, grey",3.5
591,2009-05-29,Sunnyside Beach,,W,18,Yes,3,10.6,60,LOW,Green Murky,3.6
592,2009-05-30,Sunnyside Beach,,SW,17,Yes,2,10.2,76,LOW,"Murky, some algae",3.7
593,2009-05-31,Sunnyside Beach,,None,,N/A,0,,,None,None,
